name,artist,spotify_id,preview,img,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,acousticness_artist,danceability_artist,energy_artist,instrumentalness_artist,liveness_artist,speechiness_artist,valence_artist
Lunatique,Stereo Total,0zUB6hm411BExuuUnWgPG5,,https://i.scdn.co/image/ab67616d0000b2731967484b281decd43bb6dd0e,0.527,0.701,-8.704,0.0412,0.00759,0.0,0.0646,0.696,0.00759,0.527,0.701,0.0,0.0646,0.0412,0.696
Right Turn,Alice In Chains,1szW8tOoDoLECq1ohwMuZr,,https://i.scdn.co/image/ab67616d0000b2738047e76ac2d48c96104e8ffc,0.5,0.318,-11.015999999999998,0.0239,0.402,0.0,0.117,0.226,0.12584697611111112,0.3937777777777777,0.7174027777777776,0.05510622375,0.2860194444444445,0.0480152777777778,0.3327249999999999
I Can See It In Your Face,Pretty Lights,5A37UCV7aPjhp1RSocVBfc,,https://i.scdn.co/image/ab67616d0000b273ae40748d8f43f4e5164f4549,0.66,0.938,-4.977,0.0526,0.00394,0.0235,0.626,0.534,0.07505250000000001,0.6043750000000001,0.6895000000000001,0.3134774375,0.3169000000000001,0.035475,0.4205
Who Knows Who Cares,Local Natives,1AvrWYdBAIAN5Su7wEw6C6,,https://i.scdn.co/image/ab67616d0000b2734203f138ac5fed176cfd6bf9,0.428,0.586,-5.778,0.0321,0.405,5.12e-05,0.0815,0.25,0.19501222222222225,0.5114444444444445,0.6201111111111113,0.042627099999999994,0.1829444444444444,0.040688888888888886,0.4318888888888889
Fresh Azimiz (feat. J-Kwon & Jermaine Dupri),Bow Wow,5ZOfHnTDRa9NHCdscBILvn,,https://i.scdn.co/image/ab67616d0000b273c0e4b61ae442a24e020c67ed,0.768,0.602,-5.6560000000000015,0.312,0.0701,0.0,0.232,0.506,0.10319272727272727,0.7611818181818183,0.6649090909090909,2.6303636363636372e-05,0.16498636363636365,0.2088727272727273,0.6324545454545455
No Me Importa,Los Rehenes,2ePXCAV87TJ6cCSb0udHsX,,https://i.scdn.co/image/ab67616d0000b273c7493ca88d62471188f5b6bc,0.631,0.639,-4.526,0.0297,0.411,1.52e-05,0.404,0.899,0.37801739130434775,0.6783913043478261,0.6119130434782608,9.423e-05,0.2621304347826087,0.04316086956521737,0.8883043478260871
The Worst Day Since Yesterday,Flogging Molly,534ZkUsMRUb3wyk17Qh8hx,,https://i.scdn.co/image/ab67616d0000b273798a7f531c74bc7ce53e332d,0.35100000000000003,0.489,-7.662000000000001,0.0335,0.287,2.09e-06,0.22,0.359,0.056612357142857124,0.3747142857142858,0.8769999999999999,0.06697699071428569,0.2005785714285714,0.06841428571428572,0.6909285714285713
Land Locked Blues,Bright Eyes,558BHSecDFS85E2L2aKzP8,,https://i.scdn.co/image/ab67616d0000b273139726edb59ec75161e36e43,0.479,0.259,-11.928,0.0681,0.831,0.0,0.142,0.338,0.3460888888888888,0.4145555555555555,0.5260555555555555,0.011177310555555556,0.16472777777777775,0.056299999999999975,0.3730722222222222
"One and the Same - From ""Princess Protection Program""",Selena Gomez,1QkJBQnCv81ef7gyWMDL3Q,,https://i.scdn.co/image/ab67616d0000b273e54707efd6dad6715517f40b,0.4970000000000001,0.973,-3.179,0.0688,0.00072,1.0800000000000003e-05,0.208,0.711,0.14715943661971834,0.6904225352112675,0.6881267605633803,0.0023117212676056326,0.1718225352112676,0.09043943661971827,0.5126563380281689
Almendra,Ruben Gonzalez,5kkZl3e7K1WwxTdwo9t3QJ,,https://i.scdn.co/image/ab67616d0000b27370d457d40ad73285e35901d2,0.708,0.256,-15.984000000000002,0.0577,0.634,0.8440000000000001,0.0951,0.637,0.6917142857142858,0.6447142857142857,0.3811428571428572,0.5475057142857144,0.14464285714285713,0.04118571428571429,0.6262857142857143
Buzzin,Mann,0wpbWr0vI9mIV6WpO5CqPi,,https://i.scdn.co/image/ab67616d0000b2735c6bb5e4c245510d72a605d0,0.7240000000000001,0.951,-4.294,0.226,0.127,0.0,0.307,0.593,0.3728,0.578,0.5431666666666667,0.06684,0.2350666666666668,0.03606666666666666,0.4718333333333334
El Último Trago - Remastered,Chavela Vargas,462NxL8bZEDNKQV8fCQ1Ks,,https://i.scdn.co/image/ab67616d0000b273a11b515677d0e1725070037d,0.626,0.18,-10.094,0.0551,0.971,9.940000000000003e-05,0.11,0.54,0.958,0.6024999999999999,0.154,6.125000000000001e-05,0.1185,0.05605,0.4855
The First of Autumn,Enya,4ZFz7FQf2JRvsG51HyOgpj,,https://i.scdn.co/image/ab67616d0000b27370dd4e18b9c3431ee7a9b8a1,0.6579999999999999,0.3720000000000001,-15.797,0.048,0.578,0.956,0.0995,0.713,0.8612448979591838,0.3427591836734697,0.1866544217687076,0.5696626666666667,0.11240680272108844,0.03827346938775512,0.2051455782312927
Pathetic,blink-182,3DuH3vgKy6oqhgesvbH1ZC,,https://i.scdn.co/image/ab67616d0000b2730153faf0def5084faabe2b0f,0.235,0.959,-4.652,0.0831,7.23e-06,1.64e-06,0.3,0.5329999999999999,0.01836079677130047,0.420121076233184,0.9029730941704038,0.022928451928251124,0.28093004484304945,0.08358609865470848,0.534625112107623
He Intentado Tanto Tanto,Los Temerarios,2eNZsRS82lFb82XM4Yp9ju,,https://i.scdn.co/image/ab67616d0000b2731b6d3fd8fa843e9f12e7e9cc,0.556,0.636,-7.252000000000002,0.0272,0.452,0.00177,0.11,0.362,0.28268171717171725,0.6123333333333334,0.5164242424242426,0.018427193737373743,0.1807767676767677,0.03373535353535355,0.5843888888888888
"Symphony No. 9 in E Minor, Op. 95 ""From the New World"": II. Largo - Live",Antonín Dvořák,3jLcwFns5S9OYQojN8XAkJ,,https://i.scdn.co/image/ab67616d0000b2735c2ebce283ab28304972fcbe,0.154,0.0026100000000000003,-36.267,0.0419,0.89,0.763,0.125,0.0366,0.9052459016393444,0.23782131147540986,0.13340754098360652,0.6575088852459018,0.15745573770491805,0.04411803278688525,0.16379836065573772
"Main Title And First Victim - From ""Jaws"" Soundtrack",John Williams,1g10rYqM3jJQsWRnXCFcx7,,https://i.scdn.co/image/ab67616d0000b2733b85aaac550cff8f27163523,0.16399999999999998,0.0634,-24.086,0.055,0.847,0.949,0.0927,0.0363,0.8450846560846558,0.27118439153439183,0.17611354497354495,0.7319118265079371,0.1487060846560845,0.04587724867724865,0.17489153439153435
愛是永恆,Jacky Cheung,1JAcJrIEg0S1EbowJ5P4Qu,,https://i.scdn.co/image/ab67616d0000b273e57ea7643fb7c6410f874ca8,0.478,0.314,-11.508,0.0327,0.677,7.58e-05,0.159,0.14400000000000002,0.6617000000000002,0.56095,0.31873500000000005,7.2105e-05,0.1894175,0.032212500000000005,0.2569150000000001
Necta (Butterfly),Sashamon,2ZUjks7eu5jmj2qnWLm8qm,,https://i.scdn.co/image/ab67616d0000b27340b5260d9392608b18197900,0.887,0.528,-7.59,0.0862,0.107,0.00158,0.0613,0.7290000000000001,0.1065,0.8835,0.5525,0.02479,0.0652,0.06785,0.7575000000000001
Space Hos,DANGERDOOM,3f4NZkjWlw6jsS8B7I49hE,,https://i.scdn.co/image/ab67616d0000b2738f4944a3d77dd680bde9fd10,0.733,0.82,-7.2879999999999985,0.24,0.239,0.0,0.335,0.625,0.239,0.733,0.82,0.0,0.335,0.24,0.625
Still Waters (Run Deep),Bee Gees,5qo79ju0ksdDG3dXUeZAc3,,https://i.scdn.co/image/ab67616d0000b273c324b517bbe8d925bc9d7147,0.784,0.476,-8.283,0.0329,0.224,0.0125,0.418,0.624,0.24767380148698856,0.5585650557620817,0.5108416356877322,0.046172441970260214,0.2456691449814127,0.03967769516728623,0.5974178438661712
Blue Indian,Widespread Panic,7czcoaHZPnBy0akRgbd556,,https://i.scdn.co/image/ab67616d0000b2730b7bf250f2d9a04ed521b891,0.605,0.6,-6.233,0.0258,0.339,0.00063,0.13,0.457,0.09424282758620693,0.4352758620689656,0.7566034482758622,0.13523442379310344,0.2806689655172413,0.03908448275862069,0.6282758620689652
Alpha And Omega - Live,Israel & New Breed,61DPLakz3GX3KTliq6Xwek,,https://i.scdn.co/image/ab67616d0000b273f75ae4ece6ae169155dc2a45,0.187,0.583,-7.716,0.0595,0.512,0.0,0.769,0.23,0.512,0.187,0.583,0.0,0.769,0.0595,0.23
Rebirth of Slick (Cool Like Dat),Digable Planets,2mu2oL9gdgHGtlg9poer2u,,https://i.scdn.co/image/ab67616d0000b2731499040170e8738117fd16cc,0.887,0.422,-14.505,0.228,0.0539,0.0455,0.114,0.612,0.21713478260869568,0.8001739130434791,0.4037826086956521,0.11904266260869566,0.16748695652173912,0.2624869565217392,0.6335652173913043
Shout to the Lord,David Bauer,0w0D8H1ubRerCXHWYJkinO,,https://i.scdn.co/image/ab67616d0000b2736140cc94093febfcddf48d86,0.5670000000000001,0.227,-13.441,0.029,0.972,0.601,0.11,0.0396,0.969875,0.5116250000000001,0.08034124999999999,0.895,0.10970000000000002,0.042737500000000005,0.13677499999999998
Average Joe,Kendrick Lamar,3r4S1J4YCkx2fuqH2eL9fz,,https://i.scdn.co/image/ab67616d0000b2739b035b031d9f0a6a75ae464e,0.74,0.733,-3.343,0.248,0.243,0.0,0.184,0.218,0.2209894347826088,0.6446739130434785,0.6741608695652175,0.001925886391304348,0.26767608695652195,0.2744765217391305,0.4705386956521738
Pavido Navido,Ponzoña Musical,62infH8MK7vHdtOSD6OPQZ,,https://i.scdn.co/image/ab67616d0000b27315fe16b34ae31c72aa533ede,0.607,0.659,-7.066,0.0625,0.418,2.04e-05,0.0804,0.605,0.418,0.607,0.659,2.0399999999999998e-05,0.0804,0.0625,0.605
Esperando Su Llamada,Emilio Navaira,5TamOh6vFWof4dpKcIZvLt,,https://i.scdn.co/image/ab67616d0000b273503e474991a3fad4e1a6c931,0.56,0.647,-8.266,0.0307,0.175,0.0,0.0439,0.858,0.16493333333333335,0.7181666666666665,0.7076666666666666,1.5141666666666666e-05,0.16776666666666665,0.03840000000000001,0.9421666666666668
Tell Him,Barbra Streisand,4XUVRFFW88NsqOvhUbQnJH,,https://i.scdn.co/image/ab67616d0000b273311b3c5fbdf00441eac680f5,0.344,0.403,-9.479,0.0422,0.7559999999999999,0.0,0.111,0.07200000000000001,0.7220812962962968,0.3641879629629631,0.2955402777777775,0.016630800185185188,0.206386574074074,0.06960740740740741,0.29573703703703713
Believe,Skillet,5fMBJc08fsIeaOsGIxhLT8,,https://i.scdn.co/image/ab67616d0000b2736e03725e2974bc473216c0d9,0.47,0.836,-4.348,0.0349,0.0217,0.0,0.331,0.412,0.03003005128205128,0.4757435897435901,0.9015128205128208,0.00012809307692307693,0.2301102564102565,0.06192051282051277,0.4606153846153847
Obsesión,Los Horóscopos De Durango,5iDUrvgLFYz6402MFCjoht,,https://i.scdn.co/image/ab67616d0000b273c111400b7ec40f3ff5424de7,0.774,0.611,-3.993,0.0704,0.401,0.0,0.121,0.961,0.4121250000000001,0.68625,0.665875,3.846250000000001e-05,0.17677500000000007,0.10793750000000002,0.8511250000000001
No Te Quiero Perder,Binomio de Oro de América,6QduYTp0Z3DxkAoiMOJSBD,,https://i.scdn.co/image/ab67616d0000b27308591053b40f1d20c6bda092,0.665,0.7070000000000001,-5.8820000000000014,0.17,0.162,0.0,0.0872,0.872,0.3241111111111112,0.6140000000000001,0.6098888888888888,0.0,0.16967407407407406,0.04304444444444444,0.7433703703703703
Blasphemy,Makaveli,192xGEKF9knYbsaRF3qtAG,,https://i.scdn.co/image/ab67616d0000b273c5ab61547ba29f1e64ee60f3,0.575,0.8029999999999999,-4.954,0.319,0.157,0.0,0.237,0.348,0.0938,0.893,0.5760000000000001,0.0,0.0758,0.35700000000000004,0.861
Hope,Shaggy,5whIG7u2VjyILwGqm9dkDD,,https://i.scdn.co/image/ab67616d0000b2739449f9491c364d28a9668e17,0.778,0.7559999999999999,-7.322999999999999,0.0407,0.029,0.000277,0.0659,0.244,0.17327379310344831,0.8091379310344826,0.7158965517241378,0.0004757165517241379,0.21609310344827584,0.18171724137931028,0.7228965517241379
Getcha Groove On - Dirt Road Mix,Limp Bizkit,5Wt2UAS92w2ZyDqX2dOEBg,,https://i.scdn.co/image/ab67616d0000b2734a31b146c7cf07705d912efe,0.903,0.785,-6.285,0.309,0.0192,3.83e-06,0.177,0.965,0.08351389873417722,0.5059240506329116,0.8168101265822786,0.03025668265822785,0.2565848101265823,0.13417215189873422,0.4335569620253165
Apple Shampoo,blink-182,46MoFdSoufjnzJ2NWuhRA0,,https://i.scdn.co/image/ab67616d0000b2730153faf0def5084faabe2b0f,0.35600000000000004,0.851,-6.084,0.0941,0.000641,0.0,0.284,0.644,0.01836079677130047,0.420121076233184,0.9029730941704038,0.022928451928251124,0.28093004484304945,0.08358609865470848,0.534625112107623
We are here,Svend Christensen,5OQxH55hD7VSTiBgfOkEcX,,https://i.scdn.co/image/ab67616d0000b27356d7e7c24fde8bb24bd55883,0.521,0.153,-16.144000000000002,0.116,0.88,0.0128,0.138,0.532,0.88,0.521,0.153,0.0128,0.138,0.11599999999999999,0.532
Mud Digger,Lenny Cooper,0aQoWVzfNgBBLWRG1YCL55,,https://i.scdn.co/image/ab67616d0000b2734ca5ac7ef91094fdbee30349,0.914,0.586,-8.701,0.229,0.00156,0.0,0.118,0.556,0.017394999999999997,0.8180000000000001,0.711125,0.0,0.0992875,0.1487125,0.532
Se Pa Pou dat,Alan Cavé,4tLvQ6fvnsWB6BGusXS03n,,https://i.scdn.co/image/ab67616d0000b273b927c53e1d64495227740bc8,0.758,0.6409999999999999,-8.423,0.0435,0.5920000000000001,0.0,0.138,0.5720000000000001,0.5920000000000001,0.758,0.6409999999999999,0.0,0.138,0.0435,0.5720000000000001
Discotheque,U2,3IrhUrZKAkJ8LsFtH71fOT,,https://i.scdn.co/image/ab67616d0000b2739b9cc2ad0ee4076cb900b4ee,0.581,0.825,-9.689,0.0373,0.000859,0.095,0.11,0.6629999999999999,0.12351188514412433,0.4444035476718405,0.6801543237250549,0.12839653596452308,0.3040986696230601,0.045547893569844775,0.43948536585365866
"Try, Try, Try",The Smashing Pumpkins,1P5dqn2alGf98KJzWU6iCE,,https://i.scdn.co/image/ab67616d0000b273e24f7aaa97e6311d8fa89e1c,0.537,0.8540000000000001,-6.32,0.0293,0.00137,0.877,0.0999,0.389,0.1088433330769231,0.4114358974358974,0.5726435897435902,0.6331916923076921,0.16278717948717938,0.0392782051282051,0.3247910256410258
Her Ghost in the Fog,Cradle Of Filth,0IVdlBreRkZn0ftoUwB0T6,,https://i.scdn.co/image/ab67616d0000b273536d6a2b1455d3b98498aa58,0.379,0.996,-3.023,0.285,0.00457,9.26e-06,0.0981,0.0386,0.0013353000000000002,0.4027500000000001,0.94975,0.199202315,0.111675,0.122325,0.15344999999999998
Come On Get Happy - The Partridge Family Theme,David Cassidy,3fiWru4ins2Mso83shTZTz,,https://i.scdn.co/image/ab67616d0000b273d7c0842b96952fd5c4eb835b,0.675,0.741,-11.683,0.0595,0.263,0.0,0.15,0.631,0.5670000000000001,0.4980714285714285,0.43914285714285706,0.001928571428571429,0.15904285714285718,0.04610714285714287,0.4717857142857143
Chant a Psalm,Steel Pulse,5JkbyYRxPW7Wg1evBIVDmK,,https://i.scdn.co/image/ab67616d0000b2733529af51dc08bdbe5460c925,0.8590000000000001,0.6679999999999999,-7.23,0.0463,0.026,7.28e-06,0.298,0.958,0.0722013157894737,0.789368421052632,0.5378684210526319,0.0013706373684210526,0.2104526315789472,0.12571842105263162,0.8540263157894737
Things Have Changed - Single Version,Bob Dylan,3UEWtvTL3mE797dNOv8Rzw,,https://i.scdn.co/image/ab67616d0000b2739ea4370b23ce1fbc7ef0353f,0.71,0.901,-7.317,0.0342,0.135,0.0022,0.218,0.913,0.5625667893956051,0.5125979853479855,0.4779320512820517,0.03421143028388283,0.3089776556776558,0.06453489010989008,0.5519336996336982
I'm Me,Lil Wayne,63MtsInu01ReWF9M4rl7dq,,https://i.scdn.co/image/ab67616d0000b273392d9d44459bae6ff89477d2,0.457,0.815,-4.327,0.273,0.031,0.0,0.244,0.237,0.08111763910891087,0.6516212871287125,0.6947821782178221,0.0005100060148514852,0.21336064356435647,0.2241915841584161,0.4863653465346533
Spanish Ladies,Jerry Bryant,3XDGPQQGrW8sPstEqket1J,,https://i.scdn.co/image/ab67616d0000b2736b437b1c3dace45a837dea28,0.627,0.151,-16.101,0.35200000000000004,0.914,0.0,0.146,0.778,0.936,0.6225,0.1244,0.0,0.2215,0.3335,0.6825000000000001
Don't Go Knockin' on My Door,Britney Spears,3HTkB9Nk04MJHkG0X6cL2R,,https://i.scdn.co/image/ab67616d0000b2732aa20611c7fb964a74ab01a6,0.8079999999999999,0.7609999999999999,-5.614,0.0512,0.23,0.0,0.674,0.92,0.15651900917431188,0.7287064220183488,0.7626238532110091,0.0031213844036697244,0.2220366972477064,0.06595045871559628,0.721743119266055
Red Is The Rose,The High Kings,4nqisfhqUZXEN5g2XeJBAt,,https://i.scdn.co/image/ab67616d0000b273137544691a0095513a7c8924,0.503,0.132,-10.852,0.0428,0.897,0.0,0.15,0.511,0.5356000000000001,0.5982,0.4746,2.2e-07,0.13662000000000002,0.07093999999999999,0.6946
Journey To The Cave,Nicholas Hooper,76wi5yBGOcmZhjxdCBNQYg,,https://i.scdn.co/image/ab67616d0000b273be91395199c3a1295f960a65,0.281,0.141,-22.545,0.0431,0.6,0.887,0.0969,0.0388,0.701,0.3476666666666667,0.18975555555555548,0.8831111111111113,0.14358888888888888,0.0439111111111111,0.07135555555555556
2 Rocking Chairs,Jon Bellion,7pqWbzEcQOahkdDeTQJSUP,,https://i.scdn.co/image/ab67616d0000b2732123ad73c2db3af393e76930,0.758,0.46,-8.067,0.415,0.257,0.0,0.128,0.706,0.29310259740259725,0.6220649350649349,0.546662337662338,9.103363636363634e-05,0.14812597402597408,0.13578311688311687,0.5254415584415587
Feels So Good,Xscape,0b0vpt8e3AkV3GG8HoUEJm,,https://i.scdn.co/image/ab67616d0000b27311484556cede4a9eda744e4a,0.7120000000000001,0.454,-9.029,0.0478,0.0162,1.23e-06,0.111,0.659,0.19766666666666668,0.7198333333333333,0.4440555555555555,0.00010652055555555556,0.18025000000000005,0.06178333333333332,0.5003722222222223
Baby,Born Without Bones,1Qawn8hSErf3X5idQ2LEzD,,https://i.scdn.co/image/ab67616d0000b273a3f1d081e57b2ff57b31db68,0.388,0.184,-11.226,0.0299,0.237,0.0165,0.113,0.0588,0.1835,0.4405,0.2635,0.00825,0.1145,0.0296,0.1109
(David Bowie I Love You) Since I Was Six,The Brian Jonestown Massacre,5FQ1ZPkIyYss4XhhDBvnC5,,https://i.scdn.co/image/ab67616d0000b2735aef9523e63329383a21d69a,0.201,0.647,-6.8420000000000005,0.0363,0.000926,7.900000000000001e-05,0.17600000000000002,0.32,0.028742000000000007,0.4046666666666667,0.6803333333333335,0.550693,0.1523,0.03553333333333333,0.4956666666666666
To My Future Wife...,Jon Bellion,7KucgC6JOASHQ0qDtKeomv,,https://i.scdn.co/image/ab67616d0000b2732123ad73c2db3af393e76930,0.464,0.371,-7.348,0.0319,0.394,1.11e-06,0.0956,0.331,0.29310259740259725,0.6220649350649349,0.546662337662338,9.103363636363634e-05,0.14812597402597408,0.13578311688311687,0.5254415584415587
La Muerte Del Pela Vacas,Chalino Sanchez,1vIRsS8JBrwp12NkW48cDg,,https://i.scdn.co/image/ab67616d0000b27354937073c0fe6861be8efd48,0.647,0.438,-7.824,0.0305,0.639,3.44e-06,0.14400000000000002,0.831,0.18203333333333327,0.516,0.7466666666666666,3.5000000000000004e-05,0.114,0.05953333333333335,0.777
Orgasmatron,Sepultura,5RKNHGP5Nv526dJ5LmgcjX,,https://i.scdn.co/image/ab67616d0000b2736ee5427674e1b32a79f7567a,0.495,0.98,-5.4670000000000005,0.091,0.000177,0.000451,0.227,0.326,0.005725039999999999,0.3847777777777779,0.9393703703703704,0.09563948111111112,0.17514074074074076,0.1207407407407408,0.2122555555555556
Something About Your Love,Mason Jennings,1ZVaf194CeE7eBItAVEUCj,,https://i.scdn.co/image/ab67616d0000b2739c6bdc20044e4f65c0fb3884,0.573,0.269,-10.648,0.0289,0.68,0.858,0.117,0.344,0.75,0.7154999999999999,0.3165,0.43615,0.133,0.11625,0.29500000000000004
All Gold Everything - Remix,Trinidad James,0b8qcIPuFq77U6ifMUAVUP,,https://i.scdn.co/image/ab67616d0000b273570c5896acc5f2c139cb4bda,0.779,0.745,-7.597,0.345,0.046,0.0,0.331,0.655,0.0209125,0.7172499999999999,0.6625000000000001,3.85e-07,0.241375,0.282625,0.482125
Country Boy Love (feat. Earl Dibbles Jr.),Granger Smith,43IIpTvTyEEiDWQknIhngR,,https://i.scdn.co/image/ab67616d0000b2734cbb9fcc1ba53f4a441815ea,0.588,0.795,-5.267,0.0815,0.187,0.0,0.101,0.725,0.08408549999999998,0.5832499999999999,0.83675,0.0028791750000000003,0.18433125,0.05518125,0.7144375
The Clean Up Song,Shari Sloane,6gU00cBsevVf2EotNUiQg0,,https://i.scdn.co/image/ab67616d0000b273dcbd18a44d8c0d3107339c62,0.8340000000000001,0.64,-5.691,0.0464,0.604,0.0,0.0893,0.934,0.604,0.8340000000000001,0.64,0.0,0.0893,0.0464,0.934
I Don't Really Mind,Tame Impala,4Bj7sPp72rZs5xZb8Z1RtP,,https://i.scdn.co/image/ab67616d0000b273cd6ec171d9acdb315ff81610,0.455,0.8420000000000001,-5.996,0.0867,0.5760000000000001,0.0236,0.16,0.27,0.16659992592592598,0.4950555555555559,0.7795370370370373,0.1895336755555556,0.19680000000000009,0.0548222222222222,0.4754592592592594
See You Again - Rock Mafia Remix,Miley Cyrus,3pRURfm0THUY3G4YBOLtrC,,https://i.scdn.co/image/ab67616d0000b273e345458751c029f411db3d5b,0.672,0.96,-5.346,0.0597,0.00688,1.4e-05,0.123,0.8,0.09438032876712332,0.5686164383561643,0.7358493150684932,8.239315068493153e-05,0.17055205479452054,0.0639821917808219,0.4478630136986301
I Came Running,Ancient Astronauts,7G8xNxQAWiBPAVgBqEVI7o,,https://i.scdn.co/image/ab67616d0000b273f1b4abbb01457ca3d1479e4a,0.655,0.779,-7.316,0.0495,0.0887,0.841,0.128,0.146,0.0887,0.655,0.779,0.841,0.128,0.0495,0.146
LoveHate Thing (feat. Sam Dew),Wale,6kx16R0LMAyoXDvGqddZFy,,https://i.scdn.co/image/ab67616d0000b27302253519c42f7f8f12e344f6,0.736,0.691,-6.1179999999999986,0.16899999999999998,0.0771,0.0,0.0422,0.18,0.2984,0.4206666666666667,0.5336666666666666,0.8483333333333333,0.1235,0.04043333333333333,0.6366666666666667
Heart Attack American,The Bronx,0k483dcMGE6ylstRbUss1p,,https://i.scdn.co/image/ab67616d0000b2736df42309b99aed47700c900b,0.495,0.976,-5.112,0.0821,0.00014,0.000236,0.452,0.319,0.00014,0.495,0.976,0.000236,0.452,0.0821,0.319
Do You Like Waffles?,Parry Gripp,7dlNLDrE2Fc3IlvN5Ha8xa,,https://i.scdn.co/image/ab67616d0000b27379877b47905960c39f8ef8d8,0.514,0.7490000000000001,-4.553,0.106,0.442,0.0,0.524,0.973,0.24325,0.5045000000000001,0.8090000000000002,0.0,0.3215,0.135,0.794
Piano,Ariana Grande,1xCqIXCApBgcjwRLostpKl,,https://i.scdn.co/image/ab67616d0000b2734bb9f35da9ff34b1e2314d8e,0.738,0.804,-4.2860000000000005,0.0821,0.163,0.0,0.826,0.7170000000000001,0.2286584713375795,0.6288726114649683,0.6089171974522289,0.001027056942675159,0.20032038216560505,0.08820254777070066,0.4592796178343952
Colt 40ty Fiva,Afroman,3hody5PjTIzwoiV3hnAvWL,,https://i.scdn.co/image/ab67616d0000b2735287bec52016ecfd1f04760d,0.6659999999999999,0.7509999999999999,-5.355,0.21600000000000005,0.0255,0.0,0.294,0.607,0.1913625,0.8704999999999999,0.4691250000000001,1.675e-05,0.1511,0.3660000000000001,0.673125
Here I Am,Renee Sandstrom,3QgiaaUjAG9GZ3Gqew7O3D,,https://i.scdn.co/image/ab67616d0000b2735f20a046cecfa513d565911f,0.475,0.8,-3.455,0.0336,0.134,0.0,0.187,0.431,0.134,0.475,0.8,0.0,0.187,0.0336,0.431
Flood,Jars Of Clay,4wSqP7Vo7HcoakudSMzxAO,,https://i.scdn.co/image/ab67616d0000b2732ff8961083e3e14a8b695905,0.626,0.632,-8.692,0.0287,0.181,0.0,0.146,0.7,0.120285,0.5695,0.6781666666666667,1.3403333333333333e-05,0.14233333333333334,0.03326666666666666,0.6028333333333333
Supergirl,Hannah Montana,5SfdvzJpx8e8AAL4VDlRWp,,https://i.scdn.co/image/ab67616d0000b27392eacbfef0d784eb9d057e74,0.735,0.905,-3.002,0.0691,0.0206,0.0,0.05,0.784,0.0262849756097561,0.6144634146341463,0.8793902439024388,1.89809756097561e-05,0.2741097560975611,0.05754146341463416,0.6669024390243905
Keys 2 the City,Nipsey Hussle,1DvR4k42XVUF9gjr1nUZRk,,https://i.scdn.co/image/ab67616d0000b273967f68c75e97becdee2214b8,0.479,0.908,-7.528,0.3720000000000001,0.0435,0.0,0.493,0.757,0.1193861212121212,0.6325303030303029,0.7160454545454548,1.3466969696969695e-05,0.28021060606060616,0.3047500000000001,0.3647136363636364
Espresso,Govi,1HJuOAgxY6V5fzS4eoOq4E,,https://i.scdn.co/image/ab67616d0000b27361ec910b1c08043a871641c7,0.674,0.669,-10.059,0.0347,0.85,0.931,0.234,0.913,0.9757248062015506,0.4818294573643409,0.08730631782945743,0.8611823624031001,0.11112984496124026,0.05616317829457359,0.4743531007751936
